prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,3105
0,28.28,15.25,21.76,321.79,264.56,-0.24,-1.05,1.15,53.74,3.33,2.33,1.98,0,0.02,4.68,60.73,178.57,407.47,651.45,649.47,150,4.3298,11-12-1995,5.352045066
0,28.14,15.34,21.74,326.46,262.01,-0.43,-0.32,0.56,52.27,3.29,2.36,1.99,0,0.03,4.54,60.33,177.82,407.2,649.89,647.9,150,4.319333333,12-12-1995,5.239628542
0,28.98,15.37,22.18,342.93,260.11,-0.42,-1.07,1.21,56.86,3.17,2.43,2.02,0,0.03,4.4,59.94,177.06,406.94,648.34,646.32,150,4.3088,13-12-1995,5.16843141
0,28.92,15.77,22.34,336.86,259.07,-0.35,-0.78,0.9,56.3,3.2,2.41,1.98,0,0.03,4.27,59.57,176.31,406.69,646.84,644.86,150,4.299066667,14-12-1995,5.123339893
0,28.91,15.82,22.36,329.89,261.56,-0.45,-0.2,0.54,50.56,3.41,2.37,1.92,0,0.03,4.15,59.21,175.57,406.42,645.35,643.43,150,4.289533333,15-12-1995,5.094781932
0,29.05,16.03,22.54,337.18,259.35,-0.18,-0.73,0.8,55.25,3.21,2.39,1.92,0,0.03,4.03,58.85,174.84,406.15,643.87,641.95,150,4.279666667,16-12-1995,5.030028557
0,29.05,16.09,22.57,345.49,256.88,-0.17,-0.47,0.6,58.42,3.15,2.44,1.93,0,0.03,3.91,58.51,174.13,405.88,642.43,640.5,150,4.27,17-12-1995,4.852351419
0,29.19,16.3,22.74,353.34,257.24,0.36,-1.26,1.33,59.27,3.29,2.43,1.9,0,0.03,3.81,58.17,173.43,405.64,641.05,639.15,150,4.261,18-12-1995,4.649822566
0,29.38,16.45,22.92,326.87,262.36,-0.34,-1.57,1.63,52.34,3.36,2.38,1.83,0,0.03,3.71,57.84,172.7,405.36,639.61,637.78,150,4.251866667,19-12-1995,4.521554292
0,29.27,16.15,22.71,330.13,260.59,-0.37,-0.29,0.56,51.16,3.21,2.38,1.86,0,0.03,3.6,57.51,171.98,405.1,638.19,636.33,150,4.2422,20-12-1995,4.440317718
0,29.04,15.93,22.48,333.49,260.25,-0.45,-0.34,0.63,54.2,3.17,2.4,1.81,0,0.02,3.51,57.18,171.25,404.82,636.76,634.95,150,4.233,21-12-1995,4.302201221
0,28.89,16.24,22.56,329.62,259.43,0.17,-0.28,0.39,56.65,3.05,2.46,1.82,-0.01,0.02,3.42,56.87,170.55,404.57,635.41,633.59,150,4.223933333,22-12-1995,4.21472744
0,28.93,16.7,22.82,331.94,261.1,0.33,0.18,0.51,57.37,3.11,2.45,1.79,0,0.02,3.33,56.56,169.86,404.31,634.06,632.27,150,4.215133333,23-12-1995,4.072660712
0,28.7,16.48,22.59,334.67,259.31,0.08,1.9,1.94,59.43,3.36,2.42,1.74,-0.02,0.03,3.26,56.28,169.21,404.08,632.83,631.09,150,4.207266667,24-12-1995,3.982685118
0,28.42,16.79,22.6,330.99,252.94,0.09,1.71,1.76,61.64,2.96,2.37,1.67,0,0.02,3.2,55.99,168.55,403.84,631.58,629.91,150,4.1994,25-12-1995,3.925700575
0,28.41,16.73,22.57,348.16,252.71,-0.63,-0.23,0.69,58.79,2.7,2.23,1.55,0,0.02,3.13,55.69,167.88,403.6,630.3,628.75,150,4.191666667,26-12-1995,3.889610364
0,28.18,17.4,22.79,363.97,253.63,-0.4,-0.47,0.68,57.56,2.45,2.03,1.39,0,0.03,3.07,55.41,167.21,403.37,629.06,627.67,150,4.184466667,27-12-1995,3.823419897
0,28.31,17.15,22.73,372.96,246.96,-0.43,-0.16,0.57,58.57,2.54,2,1.36,0,0.03,3,55.13,166.54,403.09,627.76,626.4,150,4.176,28-12-1995,3.781499268
0,28.18,17.3,22.74,348.85,213.47,-0.13,-0.61,0.74,63.01,2.77,2.29,1.53,0,0.02,2.95,54.86,165.9,402.86,626.57,625.04,150,4.166933333,29-12-1995,3.754949537
0,27.84,16.29,22.06,336.84,242.39,-0.23,0.64,0.72,62.54,2.75,2.17,1.51,0,0.02,2.89,54.59,165.28,402.64,625.4,623.89,150,4.159266667,30-12-1995,3.698134706
0,27.75,16.53,22.14,356.19,243.9,-0.24,0.58,0.7,64.34,2.7,2.11,1.38,0.01,0.03,2.85,54.34,164.69,402.4,624.28,622.9,150,4.152666667,31-12-1995,3.618818647
0,27.71,16.76,22.24,383.49,236.18,-0.41,1.12,1.22,66.24,2.72,2.15,1.38,0.19,0.05,2.8,54.1,164.09,402.2,623.19,621.81,150,4.1454,01-01-1996,3.568585143
0,27.78,16.96,22.37,376.4,198.5,-0.25,0.31,0.63,71.47,2.42,1.94,1.23,0.29,0.04,2.84,53.87,163.52,401.98,622.21,620.98,150,4.139866667,02-01-1996,3.410103924
0,27.75,17.44,22.6,373.48,234.99,-0.51,0.44,0.77,64.76,2.49,2.15,1.37,0.16,0.06,2.99,53.64,162.96,401.75,621.34,619.97,150,4.133133333,03-01-1996,3.316399152
0.13,28.14,17.64,22.89,359.52,236.65,-0.29,-0.09,0.32,69.18,2.45,2.02,1.27,0.01,0.07,3.68,53.42,162.41,401.56,621.07,619.93,150,4.132866667,04-01-1996,3.257052796
0,28.51,17.85,23.18,350.91,230.67,-0.33,0.58,0.77,65.79,2.42,2.02,1.38,-0.01,0.08,3.62,53.18,161.83,401.32,619.95,618.57,150,4.1238,05-01-1996,3.219466771
0.02,28.15,17.65,22.9,362.44,237.6,0.33,0.77,0.91,65.91,2.53,2.09,1.28,0.01,0.11,3.57,52.96,161.25,401.11,618.89,617.63,150,4.117533333,06-01-1996,3.195662288
0,28.62,17.14,22.88,374.95,247.57,-0.32,0.09,0.8,65.47,2.47,2.06,1.27,0.22,0.07,3.53,52.74,160.69,400.86,617.82,616.55,150,4.110333333,07-01-1996,3.103919449
0.16,28.62,18.07,23.34,373.83,234.73,-0.84,0.45,0.99,71.96,2.42,2.13,1.32,0.26,0.06,3.63,52.53,160.16,400.64,616.96,615.8,150,4.105333333,08-01-1996,3.045815651
0,28.58,18.81,23.7,361.57,215.92,0.03,1.21,1.28,70.1,2.61,2.2,1.41,0.02,0.08,4.04,52.34,159.68,400.47,616.53,615.12,150,4.1008,09-01-1996,2.932349912
0.23,28.04,18.19,23.12,356.84,223.89,0.87,2.19,2.37,71.32,2.28,1.91,1.14,0.01,0.07,4.05,52.15,159.16,400.24,615.6,614.69,150,4.097933333,10-01-1996,3.347154945
0,28.19,17.07,22.63,358,220.82,0.27,0.26,0.46,71.92,2.51,2.11,1.25,0.01,0.1,4.03,51.95,158.67,400.05,614.7,613.45,150,4.089666667,11-01-1996,3.356531465
0.04,28.32,17.91,23.12,358.29,255.58,-0.16,0.24,0.49,62.61,2.3,1.97,1.13,0.01,0.14,3.95,51.75,158.13,399.79,613.62,612.53,150,4.083533333,12-01-1996,3.539136594
0,28.25,17.68,22.96,370.99,262.88,-0.28,1.41,1.56,55.28,2.66,2.15,1.21,0.11,0.18,3.84,51.55,157.56,399.56,612.51,611.3,150,4.075333333,13-01-1996,3.398119843
0,28.52,18.19,23.36,358.6,257.06,0.11,2.54,2.57,56.4,2.97,2.28,1.25,0,0.2,3.78,51.36,157.05,399.32,611.51,610.26,150,4.0684,14-01-1996,3.308809234
0,28.93,17.89,23.41,351,251.17,0.37,4.21,4.24,56.57,3.44,2.49,1.34,0.01,0.21,3.68,51.16,156.51,399.09,610.44,609.1,150,4.060666667,15-01-1996,3.212245848
0,28.81,18.56,23.68,358.7,212.16,1.2,1.74,2.14,74.11,3.23,2.43,1.28,0.02,0.12,3.62,50.98,156.01,398.87,609.48,608.2,150,4.054666667,16-01-1996,3.114422371
0,28.89,18.04,23.46,359.07,227.94,1.09,0.13,1.17,74.08,2.77,2.29,1.21,-0.03,0.15,3.56,50.8,155.55,398.68,608.59,607.38,150,4.0492,17-01-1996,2.975800835
0,29.32,18.35,23.84,357.84,249.3,0.55,0.64,0.9,66.59,2.77,2.2,1.2,0.01,0.17,3.5,50.62,155.05,398.46,607.63,606.43,150,4.042866667,18-01-1996,2.888007195
0,29.56,18.45,24,368.79,250.8,1.04,0.91,1.41,68.14,2.75,2.1,1.06,0,0.21,3.44,50.44,154.54,398.22,606.64,605.58,150,4.0372,19-01-1996,2.759071224
0,29.4,17.93,23.66,347.4,236.37,0.54,-0.18,0.65,74.59,2.87,2.18,1.08,0,0.19,3.86,50.29,154.11,398.06,606.32,605.24,150,4.034933333,20-01-1996,2.747411775
0,29.58,18.52,24.05,342.61,265.18,-0.04,-1.08,1.1,50.96,2.85,2.17,1.06,0,0.23,3.83,50.12,153.63,397.81,605.39,604.33,150,4.028866667,21-01-1996,2.670027457
0,29.61,18.77,24.19,336.67,275.24,-0.49,-1.04,1.16,45.38,3.55,2.6,1.24,0,0.25,3.7,49.95,153.1,397.56,604.31,603.07,150,4.020466667,22-01-1996,2.62101739
0,29.45,17.7,23.58,328.83,278.74,-0.34,-1.65,1.7,42.33,4.03,2.65,1.24,0,0.24,3.58,49.78,152.6,397.31,603.27,602.03,150,4.013533333,23-01-1996,2.553311014
0,29.8,17.1,23.45,326.94,284.89,-0.42,-1.66,1.73,39.11,3.8,2.66,1.32,0,0.24,3.45,49.61,152.07,397.03,602.16,600.84,150,4.0056,24-01-1996,2.473763642
0,29.41,15.81,22.61,333.34,283.88,0.1,-0.67,0.74,46.69,3.66,2.73,1.23,0,0.25,3.33,49.44,151.57,396.79,601.13,599.9,150,3.999333333,25-01-1996,2.42338364
0,30.19,15.7,22.94,354.75,281.18,0.11,-0.14,0.33,49.47,3.59,2.77,1.22,0,0.26,3.22,49.29,151.08,396.5,600.09,598.87,150,3.992466667,26-01-1996,2.391476305
0,29.67,17.14,23.4,351.11,280.32,-0.11,-0.36,0.58,49.95,3.49,2.76,1.19,0,0.27,3.11,49.14,150.63,396.26,599.14,597.95,150,3.986333333,27-01-1996,2.24
0,29.39,17.8,23.6,347.05,283.09,-0.41,-0.15,0.48,50.97,3.58,2.83,1.19,0,0.23,3,49,150.17,395.99,598.16,596.97,150,3.9798,28-01-1996,2.205333333
0,29.86,17.92,23.89,357.58,284.08,-0.25,-0.45,0.58,52.03,3.71,2.9,1.19,0,0.25,2.91,48.86,149.72,395.77,597.26,596.07,150,3.9738,29-01-1996,2.183377778
0,29.99,18.02,24,355.95,284.83,0.14,-0.92,0.94,51.24,3.33,2.68,1.07,0,0.31,2.82,48.72,149.27,395.45,596.26,595.19,150,3.967933333,30-01-1996,2.169472593
0,30.54,19.11,24.82,371.83,285.26,0.24,-1.32,1.37,45.43,3.18,2.59,1.02,0.01,0.28,2.73,48.59,148.83,395.26,595.41,594.39,150,3.9626,31-01-1996,2.160665975
0,30.38,18.89,24.64,370.31,286.08,-0.03,0.46,0.66,52.42,3.31,2.66,1.03,0,0.31,2.65,48.46,148.41,394.97,594.49,593.46,150,3.9564,01-02-1996,2.155088451
0,31.2,19.05,25.12,360.09,215.79,0.45,-0.09,0.7,66.36,3.21,2.66,1,0.02,0.26,2.58,48.33,147.99,394.78,593.68,592.68,150,3.9512,02-02-1996,2.151556019
1.71,30.92,18.71,24.82,369.63,267.38,0.21,-0.31,0.5,55.43,2.91,2.37,0.94,0,0.3,2.53,48.19,147.54,394.52,592.78,593.55,150,3.957,03-02-1996,2.252652145
0,30.17,18.15,24.16,373.68,277.57,-0.03,-0.81,0.84,55.62,3.01,2.5,0.92,0.02,0.27,2.46,48.06,147.1,394.3,591.92,591,150,3.94,04-02-1996,2.213346359
0,30.39,18.81,24.6,347.71,291.75,0.08,-0.94,0.95,45.67,3.36,2.7,1.05,0,0.33,2.39,47.94,146.68,394.01,591.02,589.97,150,3.933133333,05-02-1996,2.188452694
0,30.79,18.04,24.42,330.79,297.11,0.24,-1.1,1.17,45.56,3.59,2.93,1.22,0,0.29,2.32,47.82,146.25,393.77,590.16,588.94,150,3.926266667,06-02-1996,2.172686706
0,30.83,17.55,24.19,335.67,301.14,-0.12,0.01,0.39,41.14,3.59,2.94,1.03,0,0.3,2.26,47.7,145.85,393.52,589.33,588.3,150,3.922,07-02-1996,2.162701581
0,30.7,18.31,24.5,344.18,299.54,-0.75,1.69,1.87,38.02,3.79,2.79,0.95,0,0.35,2.21,47.58,145.44,393.27,588.5,587.55,150,3.917,08-02-1996,2.089711001
0,30.18,17.9,24.04,342.19,296.25,-0.63,3.31,3.38,40.13,3.93,2.81,1.01,0,0.31,2.15,47.45,145,393.01,587.61,586.6,150,3.910666667,09-02-1996,2.090150301
0,28.98,18.64,23.81,370.59,252.73,0.45,2.45,2.52,54.67,3.28,2.5,1.69,0.06,0.29,2.12,47.33,144.57,392.77,586.79,585.1,150,3.900666667,10-02-1996,1.97
0,29.06,18.23,23.64,358.4,251.87,0.4,-1.41,1.49,68.43,1.71,1.49,1.01,0.04,0.29,2.28,47.2,144.15,392.56,586.19,585.18,150,3.9012,11-02-1996,1.904333333
0.32,29.13,18.87,24,326.38,304.22,-0.17,-2.08,2.1,32.43,3.9,2.91,1.7,0,0.38,2.36,47.08,143.74,392.3,585.48,584.1,150,3.894,12-02-1996,1.862744444
0,29.29,18.24,23.76,320.47,308.79,0.58,-1.42,1.54,33.89,3.96,3.01,1.47,0,0.34,2.29,46.96,143.31,392.04,584.6,583.13,150,3.887533333,13-02-1996,1.773071481
0,29.82,17.86,23.84,332.06,310.95,-0.15,-0.92,0.97,38.21,3.97,3.11,1.17,0,0.34,2.23,46.86,142.92,391.82,583.83,582.66,150,3.8844,14-02-1996,1.716278605
0,30.36,18.73,24.54,371.68,301.91,0.97,-0.01,1.01,52.14,3.8,2.96,0.98,0.01,0.3,2.18,46.75,142.54,391.56,583.03,582.05,150,3.880333333,15-02-1996,1.680309783
0,30.73,19.85,25.29,347.8,304.18,-0.59,-1.56,1.69,36.86,3.84,3.11,1,0,0.37,2.12,46.65,142.16,391.3,582.23,581.23,150,3.874866667,16-02-1996,1.694196196
0,30.83,18.88,24.85,344.16,312.25,-0.8,-1.46,1.67,36.84,4.21,3.24,1.02,0,0.37,2.06,46.55,141.8,391.08,581.49,580.47,150,3.8698,17-02-1996,1.6
0,31.21,18.77,24.99,336.99,317.33,-0.61,-1.5,1.66,34.24,4.57,3.21,0.98,0,0.4,2.01,46.46,141.43,390.8,580.7,579.72,150,3.8648,18-02-1996,1.546666667
0,31.9,17.97,24.94,345.77,318.17,0.35,0.36,0.53,39.1,4.37,3.24,0.96,0,0.4,1.96,46.37,141.07,390.57,579.97,579.01,150,3.860066667,19-02-1996,1.512888889
0,32.78,19.94,26.36,369.15,305.76,0.84,3.09,3.23,36.12,4.63,3.21,0.92,0,0.43,1.93,46.27,140.71,390.35,579.26,578.34,150,3.8556,20-02-1996,1.491496296
0,32.51,19.93,26.22,372.15,285.71,1.11,2.38,2.66,58.59,4.76,3.08,0.86,0,0.4,1.9,46.17,140.31,390.08,578.46,577.6,150,3.850666667,21-02-1996,1.477947654
0,32.88,21.63,27.26,373.89,225.45,0.77,1.2,1.44,59.14,3.7,2.73,0.83,0.03,0.38,1.96,46.08,139.95,389.86,577.85,577.02,150,3.8468,22-02-1996,1.492700181
0,33.68,22.49,28.08,365.18,313.5,0.38,-0.1,0.52,43.94,4.03,3.3,0.88,0,0.4,1.96,45.99,139.63,389.64,577.22,576.34,150,3.842266667,23-02-1996,1.478710115
0,34.5,22.58,28.54,375.95,313.79,1.29,2.78,3.1,44.54,4.34,3.25,0.85,0.02,0.4,1.92,45.91,139.32,389.39,576.54,575.69,150,3.837933333,24-02-1996,1.469849739
0,34.4,22.19,28.3,364.41,301.52,1.4,3.69,3.96,42.57,4.88,3.3,0.84,0,0.41,1.88,45.83,138.98,389.15,575.84,575,150,3.833333333,25-02-1996,1.464238168
0,33.63,21,27.32,355.48,315.81,1.03,2.91,3.09,44.64,4.97,3.39,0.83,0,0.44,1.85,45.74,138.63,388.91,575.13,574.3,150,3.828666667,26-02-1996,1.460684173
0,33.56,20.07,26.82,350.63,324.19,0.7,1.17,1.41,40.57,4.43,3.41,0.82,0,0.43,1.81,45.66,138.28,388.68,574.43,573.61,150,3.824066667,27-02-1996,1.45843331
0,32.57,20.01,26.29,364.34,322.94,0.49,1.09,1.32,38.12,4.31,3.48,0.81,0,0.43,1.78,45.58,137.97,388.43,573.76,572.95,150,3.819666667,28-02-1996,1.457007763
0,33.57,18.99,26.28,362.44,323.98,0.16,0.5,0.94,37.12,4.32,3.45,0.77,0,0.4,1.75,45.51,137.66,388.21,573.13,572.36,150,3.815733333,29-02-1996,1.456104916
0,32.65,19.01,25.83,371.43,325.08,-0.26,1.27,1.35,31.62,4.53,3.52,0.77,0.01,0.36,1.72,45.44,137.38,387.94,572.48,571.71,150,3.8114,01-03-1996,1.26
0,32.99,20.3,26.65,389.07,324.24,0.23,0.06,0.53,55.94,4.79,3.52,0.75,0.34,0.31,3.09,45.37,137.07,387.75,573.28,572.53,150,3.816866667,02-03-1996,1.218
1.62,33.01,20.03,26.52,355.74,319.86,0.17,1.62,1.72,47.64,4.2,3.01,0.79,0.05,0.7,8.78,45.31,136.79,387.52,578.4,579.23,150,3.861533333,03-03-1996,1.2514
3.93,32.13,20.16,26.15,358.95,324.97,0.64,0.35,0.75,55.75,4.23,3.11,0.65,0.33,0.67,8.32,45.23,136.46,387.28,577.29,580.57,150,3.870466667,04-03-1996,1.212553333
0,31.29,19.62,25.46,352.67,322.45,1.02,-0.18,1.1,48.46,4.51,3.49,0.69,0,0.75,7.78,45.15,136.13,387.04,576.1,575.41,150,3.836066667,05-03-1996,1.187950444
0,31.97,20.27,26.12,351.67,332.61,0.39,-0.72,0.85,47.61,4.53,3.51,0.68,0,0.72,7.21,45.08,135.8,386.78,574.87,574.19,150,3.827933333,06-03-1996,1.172368615
0,32.63,20.28,26.46,345.15,335.24,0.1,-1.13,1.14,39.52,4.25,3.49,0.66,0,0.71,6.65,45,135.49,386.54,573.68,573.02,150,3.820133333,07-03-1996,1.462500123
0,32.72,20.38,26.55,363.63,333.22,0.54,0,0.61,46.6,4.64,3.66,0.67,0,0.69,6.15,44.94,135.19,386.33,572.61,571.94,150,3.812933333,08-03-1996,1.399583411
0,33.63,20.1,26.86,383.37,333.91,0.42,-0.13,0.58,43.81,4.88,3.7,0.68,0,0.64,5.68,44.88,134.91,386.1,571.57,570.89,150,3.805933333,09-03-1996,1.35973616
0,34.55,20.59,27.57,368.02,335.11,0.47,-0.36,0.71,41.28,4.77,3.72,0.64,0,0.58,5.25,44.81,134.63,385.84,570.53,569.89,150,3.799266667,10-03-1996,1.307832902
0,34.65,21.1,27.88,363.63,337.17,0.34,-0.4,0.73,37.94,4.98,3.74,0.63,0,0.59,4.86,44.76,134.37,385.65,569.64,569.01,150,3.7934,11-03-1996,1.248294171
0,34.34,20.58,27.46,380.42,336.51,-0.07,-0.07,0.48,36.51,5,3.8,0.72,0,0.54,4.51,44.7,134.12,385.45,568.78,568.06,150,3.787066667,12-03-1996,1.210586308
0,35.04,21.5,28.27,387.89,336.23,1.46,1.23,2.06,39.81,5.56,3.85,0.62,0.02,0.5,4.19,44.65,133.88,385.23,567.95,567.33,150,3.7822,13-03-1996,1.240037995
0,35.79,22.1,28.94,385.26,334.87,1.23,1.75,2.17,36.74,5.63,3.8,0.59,0,0.51,3.92,44.6,133.63,385.01,567.16,566.57,150,3.777133333,14-03-1996,1.205357397
0,34.77,22.1,28.44,390.55,336.68,0.85,3.01,3.16,34.53,5.17,3.57,0.54,0.14,0.49,3.7,44.55,133.38,384.82,566.45,565.91,150,3.772733333,15-03-1996,1.183393018
0,34.33,21.99,28.16,370.12,338.49,1.13,2.01,2.32,37.81,5.6,3.75,0.55,0,0.51,3.53,44.49,133.14,384.61,565.77,565.22,150,3.768133333,16-03-1996,1.169482245
0,34.3,22.04,28.17,370.51,343.95,1.53,3.24,3.6,30.66,5.74,3.74,0.53,0,0.5,3.33,44.44,132.87,384.38,565.02,564.49,150,3.763266667,17-03-1996,1.160672088
0,35.27,21.36,28.32,357.91,331.41,0.69,1.52,1.71,40.11,5.37,3.74,0.99,0,0.46,3.16,44.38,132.61,384.16,564.31,563.32,150,3.755466667,18-03-1996,1.111758989
0,33.79,21.09,27.44,369.53,303.65,1.06,2.65,2.89,26.19,5.32,3.41,0.92,0,0.45,2.99,44.33,132.37,383.96,563.65,562.73,150,3.751533333,19-03-1996,1.070780693
0,35.2,20.5,27.85,373.68,304.55,1.12,2.9,3.14,28.86,5.65,3.77,0.67,0,0.47,2.84,44.29,132.14,383.75,563.02,562.35,150,3.749,20-03-1996,0.95
0,35.58,21.41,28.49,381.66,344.18,1.22,3.22,3.46,33.88,5.54,3.79,0.56,0.02,0.43,2.7,44.24,131.9,383.53,562.37,561.81,150,3.7454,21-03-1996,0.918333333
0,35.64,22.28,28.96,379.94,319.72,1.26,1.61,2.07,40.64,5.86,3.93,0.52,0,0.44,2.58,44.18,131.64,383.33,561.73,561.21,150,3.7414,22-03-1996,0.8
0,35.23,22.76,28.99,382.11,344.86,1.56,2,2.59,29.37,5.69,3.87,0.5,0,0.39,2.47,44.14,131.42,383.08,561.11,560.61,150,3.7374,23-03-1996,0.773333333
0,35.22,22.68,28.95,390.05,346.15,1.17,2.26,2.56,35.38,5.44,3.8,0.48,0,0.41,2.35,44.1,131.2,382.92,560.57,560.09,150,3.733933333,24-03-1996,0.756444444
0,35.2,22.86,29.03,389.22,346.01,1.46,2.02,2.52,38.71,5.54,3.78,0.46,0,0.41,2.25,44.05,130.99,382.71,560,559.54,150,3.730266667,25-03-1996,0.779081481
0,35.15,23.73,29.44,394.72,347.84,2.2,3.17,3.87,35.05,6.17,4.07,0.48,0,0.38,2.17,44.01,130.75,382.5,559.43,558.95,150,3.726333333,26-03-1996,0.760084938
0,35.87,24.58,30.22,383.88,352.26,1.15,1.63,2.02,37.66,6.08,4.14,0.48,0,0.36,2.09,43.97,130.54,382.32,558.92,558.44,150,3.722933333,27-03-1996,0.748053794
0,36.64,24.77,30.7,407.82,346.34,1.21,1.26,1.77,35.79,5.52,3.9,0.43,0.02,0.28,2.01,43.93,130.35,382.11,558.4,557.97,150,3.7198,28-03-1996,0.74043407
0,37.13,25.47,31.3,400.88,347.46,2.06,1.78,2.78,35.15,5.8,4.01,0.43,0.06,0.31,1.94,43.9,130.19,381.99,558.02,557.59,150,3.717266667,29-03-1996,0.735608244
0,36.51,25.98,31.24,404.27,349.69,1.69,2.92,3.38,40.04,5.79,3.9,0.41,0.03,0.36,1.87,43.86,130.02,381.83,557.58,557.17,150,3.714466667,30-03-1996,0.732551888
0,35.54,25.38,30.46,419.34,342.12,1.57,3.4,3.75,34.97,5.01,3.52,1.28,0.36,0.36,1.85,43.83,129.82,381.6,557.1,555.82,150,3.705466667,31-03-1996,0.730616196
0.5,35.71,24.09,29.9,364.56,339.51,1.12,0.18,1.36,36.73,5.04,3.69,0.87,0.01,0.42,2.76,43.79,129.63,381.46,557.64,557.27,150,3.715133333,01-04-1996,0.729390257
0,35.43,22.76,29.1,352.63,365.42,1.13,0.15,1.22,32.78,5.2,4.04,0.72,0,0.43,2.7,43.76,129.46,381.28,557.2,556.48,150,3.709866667,02-04-1996,0.82861383
0,35.49,24.09,29.79,383.09,360.75,0.64,1.51,1.65,35.89,5.13,3.83,0.49,0.01,0.38,2.56,43.72,129.28,381.1,556.66,556.17,150,3.7078,03-04-1996,0.891455425
0,34.81,23.84,29.33,377.54,359.32,1.05,3.13,3.31,36.61,4.74,3.44,0.37,0.08,0.39,2.44,43.69,129.09,380.9,556.12,555.75,150,3.705,04-04-1996,0.931255103
0,34.43,23.77,29.1,379.62,357.5,0.93,3.13,3.28,33.11,5.99,3.97,0.39,0.08,0.41,2.34,43.65,128.87,380.72,555.58,555.19,150,3.701266667,05-04-1996,0.956461565
0,34.51,23.17,28.84,383.61,356.34,1.18,3.17,3.4,26.84,5.7,4.01,0.39,0.01,0.33,2.23,43.61,128.68,380.5,555.02,554.63,150,3.697533333,06-04-1996,1.609092325
0,34.61,23.01,28.81,390.31,359.5,1.4,1.45,2.14,31.67,5.08,3.84,0.36,0.04,0.35,2.14,43.58,128.49,380.34,554.55,554.19,150,3.6946,07-04-1996,2.022425139
0,34.55,23.44,28.99,400.55,355.17,0.81,1.27,1.54,38.74,4.68,3.51,0.34,0.38,0.4,2.16,43.55,128.32,380.19,554.22,553.88,150,3.692533333,08-04-1996,2.284202588
0.17,36.26,24.39,30.32,415.83,302.95,0.51,0.49,0.76,42.56,5.46,3.85,0.51,0.62,0.37,2.73,43.51,128.14,379.96,554.34,554,150,3.693333333,09-04-1996,2.449994972
0,35.86,24.91,30.38,394.56,336.74,0.84,1.65,1.87,50.93,5.04,3.88,1.22,0.32,0.48,3.82,43.47,127.92,379.75,554.96,553.74,150,3.6916,10-04-1996,2.554996816
0.67,35.24,24.65,29.94,396.63,353.43,0.38,0.9,1,48.26,5.04,4.03,1.18,0.59,0.46,4.8,43.43,127.69,379.53,555.45,554.94,150,3.6996,11-04-1996,2.54816465
1.28,35.4,24.54,29.97,392.91,311.42,0.26,1.37,1.49,47.79,4.96,3.98,2.13,0.08,0.58,5.43,43.39,127.47,379.33,555.62,554.77,150,3.698466667,12-04-1996,2.693837612
0.02,34.67,23.99,29.33,404.49,259.59,0.08,-0.53,1.37,62.81,4.33,3.75,2.83,0.88,0.5,6.28,43.35,127.26,379.13,556.02,553.21,150,3.688066667,13-04-1996,3.846097154
0.04,33.41,22.53,27.97,394,283.03,-0.1,0.24,0.34,57.53,3.94,3.36,2.14,0.32,0.77,11.16,43.33,127.06,378.93,560.48,558.38,150,3.722533333,14-04-1996,4.382528198
1.93,33.15,22.97,28.06,402.75,317.5,-0.37,0.93,1.04,63.25,4.53,3.87,2.25,1.09,0.89,11.08,43.31,126.84,378.74,559.97,559.65,150,3.731,15-04-1996,4.352267858
0.06,34.78,23.79,29.28,399.32,324.73,-0.04,1.37,1.38,60.66,5.02,4.14,2.12,1.05,0.77,12.06,43.27,126.63,378.52,560.48,558.42,150,3.7228,16-04-1996,4.24643631
5.24,34.44,24.52,29.48,399.8,354.78,1.33,2.54,2.88,48.07,4.99,4.19,1.46,0.03,1.24,11.27,43.24,126.42,378.32,559.25,563.03,150,3.753533333,17-04-1996,4.092742997
0,35.43,25.37,30.4,398.65,359.34,1,2.84,3.03,41.23,4.92,4.03,1.61,0.02,1.13,9.99,43.21,126.23,378.13,557.56,555.95,150,3.706333333,18-04-1996,3.71
0,35.42,25.89,30.66,406.63,267.83,0.95,0.78,1.26,54.01,5.1,4.18,1.51,0.05,0.79,9.01,43.17,126.04,377.94,556.16,554.65,150,3.697666667,19-04-1996,3.586333333
0.26,36.49,24.99,30.74,428.34,353.08,0.73,0.44,0.91,48.29,4.89,4.17,1.4,1.11,0.81,8.3,43.14,125.86,377.74,555.04,553.9,150,3.692666667,20-04-1996,3.938011111
0.79,36.49,25.05,30.77,410.94,337.78,0.78,1.04,1.32,49,5.22,4.29,1.07,0.09,0.98,8.29,43.11,125.68,377.56,554.64,554.36,150,3.695733333,21-04-1996,4.16074037
1.27,36.6,25.6,31.1,423.55,319.64,0.26,1.7,1.73,59.97,5.05,4.07,1.19,0.23,0.75,9.16,43.07,125.47,377.31,555.01,555.09,150,3.7006,22-04-1996,3.71
