prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,3082
0,42.89,27.86,35.38,395.34,402.03,4.24,-1.89,4.64,12.03,,4.17,0.11,0,0.17,2.26,58.89,163.42,485.76,710.33,710.22,125,5.68176,22-05-1980,0
0,43.5,28,35.75,404.77,392.96,3.78,-1.09,3.93,13.53,,4.09,0.1,0,0.17,2.22,58.87,163.37,485.72,710.18,710.08,125,5.68064,23-05-1980,0
0,43.32,29.28,36.3,402.11,399.26,3.53,-0.68,3.59,14.18,,3.57,0.09,0.01,0.17,2.21,58.86,163.33,485.64,710.04,709.95,125,5.6796,24-05-1980,0
0,43.77,29.37,36.57,422.71,384.35,3.02,-0.15,3.02,15.24,,4.2,0.2,0.01,0.16,2.2,58.85,163.28,485.63,709.96,709.76,125,5.67808,25-05-1980,0
0,43.61,29.58,36.6,422.87,331.06,1.88,-1.31,2.29,13.65,,3.55,0.11,0.04,0.16,2.21,58.83,163.24,485.62,709.9,709.79,125,5.67832,26-05-1980,0
0,44.74,30.52,37.63,431.61,347.66,2.46,-0.46,2.5,14.02,,3.4,0.09,0.03,0.16,2.2,58.82,163.2,485.62,709.84,709.75,125,5.678,27-05-1980,0
0,45.06,30.25,37.66,426.27,335,3.03,-0.48,3.07,17.07,,3.86,0.09,0.32,0.17,2.24,58.81,163.14,485.55,709.74,709.65,125,5.6772,28-05-1980,0
0,43.46,28.7,36.08,398.14,400.64,3.28,-0.41,3.31,15.85,,4.15,0.09,0,0.17,2.2,58.8,163.09,485.49,709.58,709.49,125,5.67592,29-05-1980,0
0,42.4,28.66,35.53,426.99,385.2,1.61,0.05,1.61,21.5,,4.11,0.09,0.19,0.17,2.23,58.78,163.04,485.49,709.54,709.45,125,5.6756,30-05-1980,0
0,43.45,29.86,36.66,438.41,385.87,0.08,0.1,0.13,39.38,,4.07,0.27,1.8,0.17,2.72,58.77,163.01,485.47,709.97,709.7,125,5.6776,31-05-1980,0
0.77,42.04,30.49,36.26,440.34,327.39,-0.44,0.02,0.44,44.75,,4.14,0.45,0.84,0.32,4.3,58.76,162.93,485.44,711.43,711.75,125,5.694,01-06-1980,0
5.09,42.9,27.91,35.4,450.14,370.94,-0.31,1.62,1.65,38.3,,3.7,0.7,1.1,0.58,4.98,58.74,162.89,485.38,711.99,716.38,125,5.73104,02-06-1980,0
9.66,41.61,25.67,33.64,454.77,318.06,0.59,0.61,0.85,64.58,,3.47,1.74,3.33,0.54,6.36,58.72,162.81,485.31,713.2,721.12,125,5.76896,03-06-1980,0
10.22,37.73,23.59,30.66,448.5,354.53,2.32,0.85,2.47,43,,3.56,2.6,1.67,0.81,7.09,58.7,162.74,485.28,713.81,721.43,125,5.77144,04-06-1980,0
5.87,38.61,25.6,32.11,451.28,332.94,1.8,2.38,2.98,52.69,,4.29,3.58,1.17,1.33,10.7,58.69,162.66,485.22,717.27,719.56,125,5.75648,05-06-1980,0
18.14,37.82,23.48,30.65,444.12,312.57,0.95,1.57,1.84,62.45,,3.73,3.08,4.52,1.07,11.99,58.65,162.56,485.1,718.3,733.36,125,5.86688,06-06-1980,0
5.56,34.09,23.74,28.92,438.39,275.29,2.39,3.19,3.99,54.11,,3.67,2.85,1.15,1.48,12.04,58.62,162.44,485.07,718.17,720.88,125,5.76704,07-06-1980,0
3.43,32.39,24.44,28.42,433.82,360.4,3.96,0.44,3.98,52.51,,3.75,2.77,0.75,1.45,11.23,58.59,162.33,484.98,717.13,717.79,125,5.74232,08-06-1980,0
4.87,34.78,24.04,29.41,439.09,351.91,3.49,-0.48,3.52,52.03,,3.69,2.61,3.61,1.34,12.73,58.55,162.21,484.86,718.35,720.61,125,5.76488,09-06-1980,0
0.32,35.73,24.56,30.14,453.05,358.03,2.21,-0.01,2.21,56.32,,3.96,2.59,1.21,1.68,12.28,58.52,162.1,484.83,717.73,715.46,125,5.72368,10-06-1980,0
21.43,37.85,26.55,32.2,461.08,250.8,1.84,1.14,2.16,49.19,,4.11,2.4,3.02,1.65,12.29,58.5,162.03,484.77,717.59,736.62,125,5.89296,11-06-1980,0
6.12,38.86,23.7,31.28,459.93,288.14,1.95,0.88,2.14,68.28,,3.56,3.01,1.84,1.37,14.01,58.48,161.92,484.67,719.08,722.19,125,5.77752,12-06-1980,0
0.41,35.03,22.71,28.87,447.89,195.01,2.32,0.27,2.34,73.06,,2.99,2.48,3.82,1.23,22.6,58.47,161.88,484.65,727.6,725.53,125,5.80424,13-06-1980,0
0.62,34.07,24.34,29.2,444.88,105.5,3.51,-0.67,3.57,92.96,,2.82,2.31,2.69,0.37,38.12,60.14,161.82,484.65,744.73,743.04,125,5.94432,14-06-1980,0
17.98,35.34,23.78,29.56,436.81,237.97,2.97,-0.31,2.99,86,,2.42,1.98,1.87,1.26,42.37,71.88,161.79,484.61,760.65,776.65,125,6.2132,15-06-1980,0
11.73,34.39,24.35,29.37,442.78,242.84,2.14,1.4,2.56,80.03,,3.13,2.55,2,2.75,40.7,74.39,161.76,484.6,761.45,770.63,125,6.16504,16-06-1980,0
6.24,36.13,23.55,29.84,448.38,332.86,2.03,1.24,2.38,73.79,,2.9,2.37,0.04,5.12,35.3,74.92,161.7,484.47,756.39,760.26,125,6.08208,17-06-1980,0
0.22,35.99,25.02,30.51,451.34,354.2,4.47,0.82,4.54,62.46,,3.23,2.63,0.01,5.52,30.36,74.76,161.64,484.41,751.17,748.76,125,5.99008,18-06-1980,0
10.36,35.66,25.41,30.53,447.82,353.92,4.25,1.04,4.38,54.75,,2.88,2.34,0.19,5.14,25.76,74.51,161.58,484.37,746.22,754.24,125,6.03392,19-06-1980,0
12.49,37.88,23.57,30.72,452.24,340.25,3.98,0.69,4.04,69.62,,1.32,1.13,0.97,3.64,24.34,74.27,161.49,484.26,744.36,755.72,125,6.04576,20-06-1980,0
10.61,36.15,24.38,30.26,447.31,334.91,3.08,0.95,3.22,67.43,,1.78,1.46,1.04,3.54,23.12,74.04,161.44,484.26,742.86,752.01,125,6.01608,21-06-1980,0
8.6,35.09,24.53,29.81,442.54,282.98,2.17,1.21,2.48,71.65,,3.8,2.99,2.12,2.33,23,73.81,161.35,484.2,742.36,747.97,125,5.98376,22-06-1980,0
28.71,33.16,24.43,28.8,441.96,318.66,3.96,0.76,4.03,68.87,,3.38,2.67,1.27,2.81,21.34,73.57,161.28,484.05,740.24,766.28,125,6.13024,23-06-1980,0
31.82,33.27,23.97,28.62,437.15,73.22,1.82,1.41,2.3,90.38,,2.33,1.93,0.71,1.08,21.34,73.41,161.25,484.03,740.03,769.92,125,6.15936,24-06-1980,0
9.96,28.1,22.84,25.47,433.67,119.44,3.96,-0.13,3.96,81.72,,2.19,1.76,2.5,0.81,24.48,73.3,161.23,484.02,743.03,751.23,125,6.00984,25-06-1980,0
9.19,28.26,23.45,25.86,433.77,139.26,4.99,0.93,5.08,81.4,,1.54,1.27,2.85,1.03,27.33,73.17,161.2,483.96,745.66,753.58,125,6.02864,26-06-1980,0
20.21,30.5,23.62,27.06,435.43,204.92,4.78,-0.69,4.83,77.05,,0.6,0.55,1.92,2.04,28.9,73.01,161.14,483.92,746.97,766.63,125,6.13304,27-06-1980,0
7.59,28.62,23.49,26.06,431.77,278.52,4.31,0.37,4.33,70.32,,2.51,2.04,3.35,2.75,27.27,72.78,161.06,483.83,744.94,750.49,125,6.00392,28-06-1980,0
8.94,29.77,23.33,26.55,440.48,257.42,2.37,1.35,2.73,77.09,,3.41,2.72,1.14,2.52,25.62,72.54,160.96,483.76,742.88,749.1,125,5.9928,29-06-1980,0
26.48,30.19,23.34,26.76,442.89,258.65,2.73,1.34,3.04,83.32,,2.29,1.84,2.69,1.93,26.64,72.32,160.9,483.7,743.56,768.2,125,6.1456,30-06-1980,0
21.3,31.73,23.92,27.83,441.51,143.26,2.93,0.55,2.98,84.03,,1.6,1.32,1.28,1.68,31.75,72.19,160.82,483.64,748.4,768.38,125,6.14704,01-07-1980,0
18.38,29.76,23.3,26.53,437.09,257.27,3.12,2.85,4.23,86.01,,1.33,1.09,2.95,1.8,36.32,72.43,160.77,483.58,753.1,770.39,125,6.16312,02-07-1980,0
26.48,27.58,22.83,25.2,433.24,197.14,3.18,2.11,3.82,77.29,,1.98,1.58,1.66,2.46,36.58,73.37,160.73,483.55,754.23,779.13,125,6.23304,03-07-1980,0
12.08,28.59,23.01,25.8,434.6,287.16,4,0.4,4.02,72.83,,2.52,1.96,0.73,4.22,32.94,73.46,160.64,483.48,750.52,760.64,125,6.08512,04-07-1980,0
0.55,31.46,23.82,27.64,431.63,308.41,3.42,-0.11,3.42,70.13,,2.57,2.02,1.58,3.82,30.42,73.29,160.54,483.4,747.65,746.18,125,5.96944,05-07-1980,0
0.29,31.93,24.23,28.08,434.48,330.18,3.96,-0.57,4,70.87,,2.6,2.06,1.76,3.68,27.21,73.04,160.46,483.3,744.01,742.24,125,5.93792,06-07-1980,0
3.64,30.76,23.51,27.14,436.73,317.37,4.33,-0.03,4.33,70.01,,1.45,1.18,1.98,3.12,26.35,72.8,160.37,483.24,742.76,745.22,125,5.96176,07-07-1980,0
4.54,28.17,23.17,25.67,436.87,242.84,2.57,0.72,2.67,82.54,,1.25,1.02,2.02,1.69,26.26,72.59,160.31,483.15,742.31,745.83,125,5.96664,08-07-1980,0
0.23,29.59,23.94,26.76,437.61,216.6,2.9,0.55,2.95,75.52,,1.95,1.56,0.58,2.41,28.5,72.42,160.24,483.13,744.29,742.96,125,5.94368,09-07-1980,0
5.66,31.8,24.62,28.21,438.82,302.21,3.52,-0.23,3.53,73.91,,1.41,1.15,0.68,3.21,28.2,72.22,160.15,483.06,743.63,748.14,125,5.98512,10-07-1980,0
11.53,29.91,23.17,26.54,438.63,283.39,2.41,0.94,2.59,78.77,,1.52,1.22,1.98,2.25,27.41,72.05,160.1,482.98,742.54,752.85,125,6.0228,11-07-1980,0
10.63,28.6,23.6,26.1,435.72,324.02,2.43,0.69,2.53,74.1,,3.29,2.56,0.77,3.18,28.69,71.89,160.02,482.92,743.52,751.59,125,6.01272,12-07-1980,0
4.96,28.64,23.89,26.26,428.05,288.84,1.73,1.44,2.25,76.18,,2.43,1.91,2.4,2.59,32.94,71.93,159.94,482.82,747.63,750.68,125,6.00544,13-07-1980,0
14.66,29.43,23.73,26.58,439.75,272.08,2.85,0.51,2.9,72.57,,2.8,2.19,0.53,3.29,29.91,71.82,159.84,482.79,744.36,756.83,125,6.05464,14-07-1980,0
14.18,30.03,23.99,27.01,434.64,166.35,2.03,1.12,2.32,80.9,,1.09,0.89,1.72,1.51,31.78,71.81,159.81,482.77,746.17,759.46,125,6.07568,15-07-1980,0
1.14,30.53,23.59,27.06,435.05,195.5,1.88,1.34,2.31,78.22,,1.07,0.85,1.15,1.73,30.07,71.75,159.75,482.64,744.21,744.5,125,5.956,16-07-1980,0
2.44,31.28,23.86,27.57,430.44,298.08,1.85,0.98,2.09,66.72,,3.38,2.58,0.21,3.69,26.97,71.57,159.65,482.59,740.78,740.64,125,5.92512,17-07-1980,0
0,32.63,24.19,28.41,423.04,314.26,2.96,0.05,2.96,64.15,,3.82,2.9,0.47,3.22,24.03,71.34,159.59,482.57,737.53,734.63,125,5.87704,18-07-1980,0
1.52,32.64,24.32,28.48,427.93,345.55,3.2,-0.86,3.31,55.3,,3.55,2.71,0.02,3.43,20.89,71.12,159.48,482.46,733.95,732.76,125,5.86208,19-07-1980,0
0.01,31.74,24.35,28.04,433.2,263.67,3.81,-0.5,3.84,55.22,,3.04,2.29,0.02,2.55,18.56,70.88,159.39,482.38,731.21,728.93,125,5.83144,20-07-1980,0
0.22,33.03,24.72,28.88,431.64,283.83,3.38,-1.14,3.57,57.63,,3.39,2.51,1.18,2.15,16.75,70.66,159.3,482.28,728.99,726.7,125,5.8136,21-07-1980,0
3.35,32.38,24.51,28.44,435.46,289.49,2.68,-0.04,2.68,69.01,,3.34,2.75,1.36,1.74,15.74,70.44,159.19,482.23,727.6,728.2,125,5.8256,22-07-1980,0
11.77,32.91,23.87,28.39,437.52,157.12,1.36,-1.61,2.11,74.07,,0.84,0.83,3.38,1.03,16.59,70.28,159.12,482.21,728.2,739.14,125,5.91312,23-07-1980,0
19.56,31.56,24.03,27.8,437.29,124.18,4.02,-1.36,4.24,82.05,,0.96,0.83,2.53,0.68,26.42,70.22,159.1,482.2,737.94,756.67,125,6.05336,24-07-1980,0
13.53,30.14,23.63,26.88,435.43,46.41,3.96,0.37,3.98,93.14,,2,1.6,1.83,0.45,41.05,73.1,159.11,482.19,755.45,767.38,125,6.13904,25-07-1980,0
6.97,29.9,23.38,26.64,430.13,79.79,3.7,0.57,3.74,95.31,,1.26,1.01,1.93,0.37,43.08,80.18,159.19,482.19,764.64,770.6,125,6.1648,26-07-1980,0
7.21,28.9,23.26,26.08,429,233.08,4.04,0,4.04,89.64,,0.51,0.45,2.07,1.92,42.17,84.85,159.32,482.09,768.43,775.19,125,6.20152,27-07-1980,0
1.66,28.24,23.21,25.72,430.54,259.26,3.21,-0.1,3.21,83.37,,3.25,2.49,3.09,2.29,39.78,85.8,159.49,482.01,767.08,766.25,125,6.13,28-07-1980,0
10.36,29.72,23.78,26.75,431.1,277.72,2.65,1.01,2.84,84.07,,2.73,2.18,1.91,2.99,37.51,85.82,159.64,481.97,764.94,773.12,125,6.18496,29-07-1980,0
31.09,31.05,22.83,26.94,430.46,78.02,2.67,2.43,3.61,95.24,,1.21,1.05,2.36,0.37,43.06,89.95,160.05,481.97,775.03,805.07,125,6.44056,30-07-1980,0
25.12,29.39,22.21,25.8,425.15,75.54,3.97,1.05,4.11,95.45,,1.92,1.65,2.56,0.26,42.05,107.92,167.57,481.97,799.51,822.98,125,6.58384,31-07-1980,0
10.02,25.94,22.42,24.18,429.45,59.09,4.03,1.19,4.2,94.81,,1.63,1.31,2.21,0.49,41.9,109.99,172.18,481.97,806.04,814.75,125,6.518,01-08-1980,0
24.6,28.41,23.16,25.78,431.27,38.53,4.67,1.63,4.95,96.56,,0.71,0.63,2.26,0.17,41.92,111.25,193.25,481.97,828.39,852.36,125,6.81888,02-08-1980,0
59.76,25.81,22.53,24.17,429.55,66.2,2.85,1.89,3.42,95.77,,1.15,0.97,2.02,0.22,41.6,111.12,205.46,481.97,840.15,898.94,125,7.19152,03-08-1980,0
26.79,26.82,22.07,24.44,430.07,83.26,2.71,1.32,3.01,91.53,,2.45,2.04,1.42,0.56,41.18,110.68,222.94,481.97,856.77,881.52,125,7.05216,04-08-1980,0
12,27.04,22.43,24.74,426.81,252.56,3.66,0.69,3.72,85.94,,1.05,0.95,3.55,1.93,41.03,108.86,225.23,481.98,857.1,868.15,125,6.9452,05-08-1980,0
51.97,28.25,21.99,25.12,427.16,249.29,3.84,0.26,3.85,88.16,,0.76,0.69,1.27,2.29,40.14,106.8,226.78,481.99,855.71,906.99,125,7.25592,06-08-1980,0
14.17,25.77,21.76,23.76,425.04,207.24,3.22,0.43,3.25,86.07,,0.9,0.74,1.5,1.62,39.61,105.06,227.86,482.03,854.56,867.99,125,6.94392,07-08-1980,0
9.74,27.68,22.26,24.97,423.47,278.44,3.55,0.22,3.56,85.97,,2.59,2.06,1.33,2.75,38.46,103.48,228.48,482.04,852.46,860.14,125,6.88112,08-08-1980,0
9.36,29.01,23.01,26.01,430.17,293.11,3.29,0.33,3.31,81.51,,2.59,2.06,1.28,3.17,36.43,102.02,228.79,482.04,849.28,856.58,125,6.85264,09-08-1980,0
12.71,29.51,22.86,26.18,427.97,313.59,3.52,0.77,3.6,80.28,,2.22,1.78,0.7,3.61,34.37,100.69,228.92,482.04,846.02,856.95,125,6.8556,10-08-1980,0
5,29.04,23.29,26.16,425.13,300.98,3.79,0.3,3.8,74.85,,3.26,2.52,0.54,3.99,32.73,99.52,228.91,482.02,843.18,845.66,125,6.76528,11-08-1980,0
1.53,30.61,23.37,26.99,423.29,318.13,2.87,-0.67,2.95,78.49,,3.36,2.62,0.7,3.59,29.91,98.47,228.72,481.99,839.09,838,125,6.704,12-08-1980,0
15.06,30.31,23.67,26.99,423.99,333.49,2.67,0.2,2.68,72.12,,3.49,2.74,0.11,3.94,27.07,97.58,228.45,481.92,835.02,847.34,125,6.77872,13-08-1980,0
11.32,31.51,23.96,27.74,429.25,351.36,1.81,0.49,1.88,68.71,,3.76,2.94,1.94,2.92,25.6,96.86,228.23,481.93,832.62,841,125,6.728,14-08-1980,0
5.85,31.95,24.44,28.2,433.95,309.73,1.01,1,1.42,84.33,,3.13,2.52,3.22,1.74,25.38,96.25,228,481.93,831.56,834.89,125,6.67912,15-08-1980,0
0.29,31.86,24.06,27.96,438.51,223.12,2.47,0.16,2.48,84,,2.7,2.17,3.31,1.23,27.4,95.74,227.92,481.92,832.98,831.1,125,6.6488,16-08-1980,0
0,31.6,23.78,27.69,438.01,153.49,3.05,-0.12,3.05,87.55,,2.06,1.7,2.14,0.93,30.38,95.33,227.95,481.95,835.61,833.91,125,6.67128,17-08-1980,0
1.91,31.76,23.86,27.81,439.2,160.04,3.53,-0.48,3.56,87.27,,2.18,1.8,1.1,1.24,31.22,94.86,227.89,481.98,835.95,836.06,125,6.68848,18-08-1980,0
5.48,31.12,23.57,27.34,437.05,209.01,2.99,-1.16,3.21,89,,1.86,1.61,1.47,1.03,34.57,94.49,227.87,482.03,838.96,842.83,125,6.74264,19-08-1980,0
23.06,31.75,23.25,27.5,440.43,184.9,2.34,-0.81,2.48,92.75,,2.18,1.92,2.18,0.89,40,95.24,227.9,482.05,845.19,866.33,125,6.93064,20-08-1980,0
39.21,30.13,22.78,26.46,440.94,135.92,1.84,-0.6,1.94,95.3,,2.16,1.82,1.96,0.45,42.4,101.86,228.42,482.05,854.73,892.12,125,7.13696,21-08-1980,0
11.27,30.21,23.24,26.72,438.01,78.3,3.09,-0.12,3.09,95.96,,0.78,0.7,2.18,0.36,41.91,106.34,231.37,482.13,861.75,872.32,125,6.97856,22-08-1980,0
19.55,29.42,22.8,26.11,432.3,91.39,4.36,0.57,4.4,86.33,,0.62,0.56,1.45,1.12,40.75,109.12,235.58,482.18,867.63,886.62,125,7.09296,23-08-1980,0
1.12,27.62,22.48,25.05,419.59,269.28,4.22,-0.32,4.23,81.56,,1.82,1.47,1.21,2.29,40.15,107.69,237.49,482.28,867.61,867.26,125,6.93808,24-08-1980,0
3.51,28.95,23.15,26.05,426.87,178.32,4.48,-0.72,4.54,86.43,,3.15,2.57,3.33,1.51,41.19,106.25,238.88,482.3,868.62,869.56,125,6.95648,25-08-1980,0
0.58,30.37,23.51,26.94,424.96,206.39,4.13,0.66,4.18,82.95,,1.67,1.37,0.9,2.95,39.33,105.08,239.86,482.35,866.62,865.83,125,6.92664,26-08-1980,0
0.6,29.4,23.14,26.27,427.34,208.24,4.77,0.55,4.8,80.16,,2.46,2.04,0.49,3.27,37.05,103.36,240.37,482.39,863.17,861.73,125,6.89384,27-08-1980,0
0.01,28.74,22.89,25.82,426.47,185.9,5.22,0.11,5.22,82.84,,0.91,0.84,0.62,2.53,35.34,101.88,240.65,482.47,860.34,859.51,125,6.87608,28-08-1980,0
0.07,26.66,22.44,24.55,421.69,138.22,3.87,0.94,3.98,82.03,,1.65,1.37,0.91,1.77,36.66,100.89,240.9,482.5,860.95,859.65,125,6.8772,29-08-1980,0
0.63,27.44,22.1,24.77,415.31,313.53,3.07,-0.06,3.07,81.32,,2.7,2.21,2.18,3,34.5,99.81,240.81,482.56,857.68,856.1,125,6.8488,30-08-1980,0
0,28.59,22.39,25.49,414.77,312.64,2.35,-0.62,2.43,80.7,,3.43,2.83,0.24,3.06,32.24,98.8,240.6,482.61,854.25,851.42,125,6.81136,31-08-1980,0
0,30.09,22.47,26.28,420.34,284.7,3.45,-1.05,3.61,86.68,,3.43,2.85,3.78,1.64,33.06,98.06,240.54,482.66,854.32,851.47,125,6.81176,01-09-1980,0
22.56,30.29,23.46,26.88,434.31,100.96,3.28,-0.72,3.36,89.99,,2.46,2.15,2.02,0.87,34.83,97.45,240.54,482.74,855.56,875.97,125,7.00776,02-09-1980,0
37.8,29.88,22.85,26.36,434.91,120.4,4.45,0.68,4.5,91.72,,0.56,0.54,1.82,0.93,40.42,98,240.56,482.85,861.83,899.09,125,7.19272,03-09-1980,0
29.3,29.4,22.82,26.11,435.08,66.69,4.07,0.7,4.13,91.12,,0.8,0.73,1.59,0.59,41.91,101.73,240.87,482.9,867.41,895.98,125,7.16784,04-09-1980,0
8.19,30.03,23.56,26.8,435.39,163.88,3.98,-0.86,4.07,86.11,,1.58,1.47,0.66,2.5,40.29,104.31,241.53,482.97,869.1,875.82,125,7.00656,05-09-1980,0
13.86,30.13,22.61,26.37,419.58,240.12,2.85,-0.72,2.94,80.44,,2.6,2.23,0.69,3.5,37.66,102.87,242,483.01,865.54,877.17,125,7.01736,06-09-1980,0
17.34,29.93,22.69,26.31,412.84,339.14,2.87,-1.24,3.13,73.29,,3.54,2.99,0.01,4.78,34.14,101.35,242.1,483.06,860.65,875,125,7,07-09-1980,0
2.96,31.69,22.84,27.26,411.48,331.8,3.76,-1.27,3.97,66.33,,3.8,3.24,0.01,4.83,30.49,100.09,241.96,483.07,855.61,855.33,125,6.84264,08-09-1980,0
6.18,31.84,22.18,27.01,425.39,145.79,1.86,-1.59,2.45,82.93,,1.63,1.44,0.83,1.87,29.31,99.25,241.96,483.12,853.64,858.38,125,6.86704,09-09-1980,0
6.6,29.19,22.99,26.09,432.42,143.27,2.95,-1.2,3.18,80.8,,1.43,1.28,1.67,1.31,32.39,98.48,241.94,483.24,856.05,861.37,125,6.89096,10-09-1980,0
5.38,29.32,22.87,26.1,432.84,261.12,2.53,-1.59,2.99,87.06,,2.08,1.84,1.46,1.67,34.9,97.78,241.86,483.31,857.85,861.39,125,6.89112,11-09-1980,0
11.12,30.65,23.83,27.24,432.86,137.27,2.99,0.16,2.99,86.16,,2.25,1.99,1.4,0.91,38.41,97.54,241.89,483.37,861.21,870.34,125,6.96272,12-09-1980,0
15.04,29.56,23.04,26.3,433.28,169.11,1.44,0.4,1.49,92.27,,2.02,1.92,0.66,1.27,38.78,97.51,241.86,483.48,861.63,874.75,125,6.998,13-09-1980,0
9.84,29.32,22.58,25.95,428.06,283.91,1.78,-0.04,1.78,82.04,,2.37,2.1,0.13,3.14,36.56,97.13,241.61,483.54,858.84,866.58,125,6.93264,14-09-1980,0
9.9,30.72,23.08,26.9,433.43,266.09,1.57,-0.3,1.6,84.59,,1.95,1.76,2.06,2.62,34.67,96.47,241.32,483.55,856.01,864.15,125,6.9132,15-09-1980,0
9.91,31.24,22.94,27.09,432.1,270.57,1.68,-1.13,2.02,83.59,,3.17,2.82,3.86,1.69,33.95,95.85,241.05,483.59,854.44,861.53,125,6.89224,16-09-1980,0
0,32.16,23.07,27.62,438.28,289.81,1.27,-1.62,2.06,84.47,,3.06,2.7,0.35,3.39,32.56,95.25,240.71,483.67,852.19,849.49,125,6.79592,17-09-1980,0
15.05,33.73,24.46,29.1,430.77,125.77,1.08,-0.5,1.19,91.53,,2.21,2,2.4,1,33.12,94.78,240.48,483.7,852.08,865.13,125,6.92104,18-09-1980,0
5.88,30.86,23.98,27.42,424.96,303.16,1.29,-0.13,1.3,81.94,,2.01,1.79,2.17,2.1,31,94.2,240.07,483.72,848.99,853.08,125,6.82464,19-09-1980,0
0.01,31.78,23.42,27.6,415.35,328.44,1.63,0.01,1.63,73.95,,3.72,3.3,0,3.72,27.76,93.64,239.58,483.75,844.73,841.44,125,6.73152,20-09-1980,0
1.03,33.49,22.9,28.2,414.65,309.08,-0.86,0.21,0.89,75.37,,3.6,3.14,0.49,3.01,25.24,93.15,239.1,483.76,841.25,839.14,125,6.71312,21-09-1980,0
0,33.29,22.48,27.88,414.45,324.62,-0.99,0.22,1.01,70.19,,3.62,3.11,0.03,3.25,22.74,92.73,238.62,483.76,837.85,834.74,125,6.67792,22-09-1980,0
0,33.78,23.05,28.42,415.67,295.78,-0.34,1.58,1.62,71.81,,3.77,3.21,2.78,1.67,21.63,92.32,238.13,483.78,835.86,832.65,125,6.6612,23-09-1980,0
0,33.8,23.26,28.53,413.25,314.42,-1.11,0.85,1.4,72.97,,3.65,3.4,0.39,2.46,19.89,91.92,237.63,483.81,833.25,829.85,125,6.6388,24-09-1980,0
0,32.87,22.37,27.62,417.47,302.75,-0.17,1.34,1.35,71.02,,3.72,3.38,1,2,18.23,91.54,237.1,483.81,830.68,827.3,125,6.6184,25-09-1980,0
2.09,33.49,21.89,27.69,418.87,316.72,0.38,1.41,1.46,63.96,,3.73,3.41,0.08,2.42,16.45,91.21,236.64,483.83,828.13,826.81,125,6.61448,26-09-1980,0
0,34.39,22.71,28.55,412.8,321.08,0.45,1.22,1.3,59.57,,3.79,3.45,0.02,2.18,14.8,90.91,236.22,483.85,825.78,822.33,125,6.57864,27-09-1980,0
0,34.82,23.37,29.1,416.48,320.03,-0.56,-0.48,0.74,62.14,,3.68,3.29,0.11,1.97,13.32,90.62,235.75,483.85,823.54,820.25,125,6.562,28-09-1980,0
0,34.4,22.67,28.54,418.36,306.13,-0.24,-0.23,0.33,57.49,,3.62,3.19,0.92,1.75,12.15,90.33,235.31,483.84,821.63,818.44,125,6.54752,29-09-1980,0
0.37,34.28,22.25,28.26,413.92,313.68,-0.21,-0.22,0.3,63.74,,3.49,3.03,0.05,1.56,11.19,90.03,234.85,483.83,819.9,817.24,125,6.53792,30-09-1980,0
0,33.8,21.27,27.53,412.41,301.41,0.03,-1.01,1.01,58.06,,3.41,2.92,0.25,1.47,10.25,89.74,234.38,483.84,818.21,815.29,125,6.52232,01-10-1980,0
0,34.1,20.45,27.28,397.9,320.08,-0.09,-1.25,1.25,45.29,,3.53,2.99,0,1.51,9.33,89.46,233.93,483.84,816.56,813.57,125,6.50856,02-10-1980,0
0,33.91,21.41,27.66,410.25,318.32,-0.04,-0.35,0.35,55.58,,3.37,2.83,0,1.31,8.49,89.19,233.51,483.85,815.04,812.21,125,6.49768,03-10-1980,0
0,34.81,19.99,27.4,416.34,297.02,0.18,-0.39,0.43,50.95,,3.28,2.72,0.01,1.13,7.77,88.9,233.05,483.85,813.57,810.85,125,6.4868,04-10-1980,0
0,35.51,20.19,27.85,389.19,315.85,-0.44,0.31,0.54,44.68,,2.94,2.43,0.01,1.19,7.11,88.62,232.6,483.86,812.19,809.76,125,6.47808,05-10-1980,0
0,35.72,20.72,28.22,412.95,315.61,-0.5,-0.75,0.9,47.28,,3.4,2.8,0,1.01,6.55,88.39,232.2,483.86,811,808.2,125,6.4656,06-10-1980,0
0,35.58,21.45,28.52,410.32,313.97,-0.72,0.64,0.96,45.19,,3.49,2.86,0.01,1.07,6.06,88.11,231.75,483.86,809.78,806.92,125,6.45536,07-10-1980,0
0,35.43,21.25,28.34,406.18,310.55,-0.1,1.16,1.16,52.46,,3.1,2.53,0,0.85,5.6,87.86,231.33,483.86,808.65,806.12,125,6.44896,08-10-1980,0
0,35.44,21.75,28.6,404.36,308.57,-0.71,1.35,1.53,54.37,,3.38,2.75,0,0.78,5.23,87.63,230.91,483.85,807.62,804.87,125,6.43896,09-10-1980,0
0,35.12,22.04,28.58,411.5,303.84,-0.87,1.08,1.39,53.11,,3.28,2.67,0.13,0.74,4.91,87.39,230.52,483.85,806.67,804,125,6.432,10-10-1980,0
